Ticker,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,373.5,381.25,341.5,353.5,294.8651123046875,125232.0,20805.0,20995.0,20000.0,20131.650390625,19280.75390625,3958,1185.0,1198.9000244140625,1182.050048828125,1190.199951171875,1160.3992919921875,99510,1340.449951171875,1356.449951171875,1270.0,1284.199951171875,1210.2962646484375,612866
2020-03-03,,,,,,,366.54998779296875,366.75,360.4750061035156,363.3125,303.050048828125,50928.0,20470.0,20995.0,20312.0,20632.94921875,19760.865234375,7108,1199.0,1204.8499755859375,1154.0,1161.0,1131.930419921875,45482,1288.0,1342.0,1288.0,1335.25,1258.40869140625,701334
2020-03-04,,,,,,,361.25,369.75,357.01251220703125,362.9375,302.7371826171875,77636.0,20790.0,22599.0,20430.150390625,22335.75,21391.6953125,39991,1168.949951171875,1178.6500244140625,1150.0,1157.1500244140625,1128.1768798828125,41444,1340.3499755859375,1344.449951171875,1294.1500244140625,1325.5999755859375,1249.31396484375,630269
2020-03-05,,,,,,,365.61248779296875,386.73748779296875,362.5,368.2250061035156,307.14764404296875,74232.0,22777.0,24349.900390625,22500.0,22885.44921875,21918.16015625,51972,1167.800048828125,1185.0,1160.0,1180.550048828125,1150.990966796875,27103,1328.9000244140625,1344.9000244140625,1297.1500244140625,1302.5999755859375,1227.6376953125,826033
2020-03-06,,,,,,,358.25,381.0,347.38751220703125,365.0874938964844,304.53057861328125,107344.0,22380.0,23638.849609375,21717.900390625,22601.849609375,21646.546875,19947,1168.0,1221.0,1155.0,1191.9000244140625,1162.056884765625,36939,1258.9000244140625,1306.800048828125,1248.0,1300.949951171875,1226.08251953125,728668
2020-03-09,,,,,,,346.3999938964844,362.5,340.75,350.3125,292.2063293457031,93300.0,22000.0,22749.0,20975.0,21038.44921875,20149.2265625,20647,1180.0,1192.75,1096.699951171875,1129.8499755859375,1101.5601806640625,81699,1276.75,1292.3499755859375,1227.550048828125,1248.3499755859375,1176.5093994140625,933025
2020-03-11,,,,,,,350.0,356.0,340.01251220703125,349.6875,291.6850280761719,59560.0,21190.0,21285.150390625,20600.0,20683.349609375,19809.13671875,7387,1130.0,1143.0,1096.5,1109.449951171875,1081.6710205078125,55300,1243.0,1264.75,1211.25,1215.449951171875,1145.5029296875,875884
2020-03-12,,,,,,,348.5,348.5,291.61248779296875,330.5249938964844,275.7009582519531,218968.0,20000.0,20000.0,18550.0,19057.80078125,18252.29296875,28300,1087.949951171875,1087.949951171875,1000.0,1038.5999755859375,1012.5950317382812,57759,1161.0,1163.949951171875,1082.6500244140625,1143.300048828125,1077.5050048828125,1840416
2020-03-13,,,,,,,280.0,325.0,264.42498779296875,308.1875,257.0685119628906,103884.0,18000.0,20050.0,17800.0,19682.349609375,18850.4453125,14973,1008.7000122070312,1029.949951171875,830.9000244140625,1006.7999877929688,981.5912475585938,113239,1079.3499755859375,1189.300048828125,1020.1500244140625,1179.449951171875,1111.574462890625,1195003
2020-03-16,,,,,,,296.45001220703125,304.48748779296875,280.5625,291.3500061035156,243.02391052246094,27756.0,19200.0,19500.0,18520.0,18654.55078125,17866.0859375,7405,1000.0,1018.4500122070312,947.0,963.8499755859375,939.7167358398438,492095,1129.0,1149.699951171875,1095.0,1133.4000244140625,1068.1749267578125,1080894
2020-03-17,,,,,,,281.32501220703125,288.0,272.625,277.26251220703125,231.27310180664062,128684.0,19100.0,19100.0,18000.0,18070.94921875,17307.15234375,5764,980.0,980.0,920.0,948.7999877929688,925.0435180664062,48671,1141.0999755859375,1162.3499755859375,1103.050048828125,1124.699951171875,1059.975341796875,1156407
2020-03-18,,,,,,,277.26251220703125,285.0,237.75,247.7375030517578,206.6453857421875,44472.0,18249.0,18551.849609375,17425.05078125,17539.25,16797.927734375,8046,974.0,974.0,899.2999877929688,905.0999755859375,882.437744140625,32581,1137.199951171875,1144.949951171875,1069.0999755859375,1079.0999755859375,1016.99951171875,819359
2020-03-19,,,,,,,214.0,248.5,198.1999969482422,202.8249969482422,169.18251037597656,684068.0,17000.0,17546.849609375,16317.9501953125,16931.150390625,16215.529296875,12132,880.0,925.0,835.0,895.9000244140625,873.4682006835938,280603,1033.9000244140625,1131.75,1000.4500122070312,1089.949951171875,1027.22509765625,1213355
2020-03-20,,,,,,,200.0,223.10000610351562,190.3249969482422,216.85000610351562,180.88119506835938,80228.0,17000.0,17500.0,16900.0,17366.30078125,16632.287109375,6448,898.5,969.9500122070312,851.0499877929688,949.5499877929688,925.7748413085938,42124,1085.0999755859375,1146.5,1060.5999755859375,1127.9000244140625,1062.9912109375,844047
2020-03-23,,,,,,,195.25,213.75,195.1750030517578,196.0500030517578,163.53128051757812,80340.0,16300.0,16600.0,15701.0,15887.25,15215.75,14419,825.0,999.0,805.0,863.0499877929688,841.4406127929688,58987,1034.0,1068.75,988.0,998.4500122070312,940.9909057617188,574633
2020-03-24,,,,,,,180.0,215.64999389648438,180.0,213.9250030517578,178.4413604736328,44868.0,16350.0,16600.0,15890.0,16017.5,15340.4951171875,6269,900.0,900.0,821.2000122070312,830.1500244140625,809.3643188476562,34599,1014.0,1030.0,941.0,947.75,893.2085571289062,1031111
2020-03-25,,,,,,,221.7375030517578,235.3125,212.77499389648438,234.7624969482422,195.82254028320312,134904.0,16019.0,16989.900390625,15700.0,16861.349609375,16148.677734375,10888,801.0,850.0,801.0,834.5499877929688,813.6541748046875,58627,928.0,939.5999755859375,895.1500244140625,918.2000122070312,865.359130859375,2864743
2020-03-26,,,,,,,231.75,252.5,211.28750610351562,244.3249969482422,203.79888916015625,63584.0,16860.0,18200.0,16450.0,17939.849609375,17181.595703125,8775,835.7000122070312,870.2000122070312,829.5499877929688,861.2999877929688,839.7343139648438,29477,921.7999877929688,980.0,896.0,966.0499877929688,910.4554443359375,2279406
2020-03-27,,,,,,,252.5,252.5,235.0,239.91250610351562,200.11831665039062,1973464.0,18500.0,18500.0,17416.05078125,17648.599609375,16902.654296875,13810,915.1500244140625,915.1500244140625,835.0,852.5,831.15478515625,34666,1000.0,1010.0,940.0,959.1500244140625,903.9525756835938,1191624
2020-03-30,,,,,,,230.25,250.0,218.5,239.6750030517578,199.92019653320312,21036.0,17210.0,17490.0,17000.0,17436.349609375,16699.375,2763,839.5499877929688,889.0,826.0,881.4000244140625,859.3312377929688,30325,939.7999877929688,959.0,924.0499877929688,934.4500122070312,880.6740112304688,896815
2020-03-31,,,,,,,236.27499389648438,252.5,236.27499389648438,251.4499969482422,209.74208068847656,31364.0,17799.900390625,19400.0,17764.900390625,18827.94921875,18032.158203125,6662,910.0,949.0,866.75,935.4000244140625,911.9791259765625,141102,959.0,985.8499755859375,938.3499755859375,968.5,912.7644653320312,1283873
2020-04-01,,,,,,,252.5,261.9375,242.5,254.7624969482422,212.505126953125,34632.0,19080.05078125,19080.05078125,18100.0,18469.55078125,17688.908203125,2822,935.4000244140625,949.0,904.9000244140625,929.6500244140625,906.3731079101562,14021,964.7999877929688,969.0,948.0,963.4500122070312,908.0050659179688,1020894
2020-04-03,,,,,,,256.75,266.70001220703125,240.25,242.91250610351562,202.62071228027344,6592.0,18410.0,18650.0,17175.0,17490.099609375,16750.853515625,7588,914.2999877929688,949.0,893.0,934.1500244140625,910.7603759765625,40418,960.0,969.7999877929688,936.9500122070312,962.5999755859375,907.2039184570312,1221285
2020-04-07,,,,,,,243.75,254.9875030517578,243.75,247.83749389648438,206.72879028320312,409212.0,18500.0,18940.0,18000.0,18755.69921875,17962.9609375,9694,969.9000244140625,1050.0,911.0,931.3499755859375,908.0304565429688,162721,976.0,1018.7999877929688,973.0999755859375,1009.9500122070312,951.8291015625,1579258
2020-04-08,,,,,,,253.72500610351562,272.61248779296875,243.5124969482422,256.2124938964844,213.7146453857422,16164.0,18950.0,19170.0,18155.05078125,18318.19921875,17543.953125,9926,935.0,965.0,910.0,930.7000122070312,907.3968505859375,87733,1000.0,1029.9000244140625,941.25,956.0499877929688,901.031005859375,2153622
2020-04-09,,,,,,,263.9750061035156,268.75,246.7375030517578,251.3874969482422,209.68995666503906,25952.0,18620.0,19450.0,18260.099609375,18941.849609375,18141.244140625,7065,943.0,948.0,916.3499755859375,926.8499755859375,903.6431884765625,75668,972.0,1015.0,951.7999877929688,999.5,941.98046875,2658881
2020-04-13,,,,,,,264.75,264.75,240.97500610351562,249.28750610351562,207.93829345703125,15052.0,19640.0,19700.0,18650.400390625,18766.75,17973.544921875,8169,930.0,934.0,897.5,907.2000122070312,884.4852294921875,62956,1015.0,1122.0999755859375,1001.4500122070312,1067.25,1005.8316040039062,3572078
2020-04-15,,,,,,,254.75,258.3500061035156,242.5,245.9499969482422,205.1543731689453,51464.0,18800.0,18997.19921875,18482.05078125,18872.80078125,18075.111328125,19065,915.0,934.4000244140625,901.0,915.8499755859375,892.9185791015625,32470,1087.0,1163.0,1077.25,1137.949951171875,1072.4627685546875,2931467
2020-04-16,,,,,,,240.0,249.4250030517578,231.53750610351562,233.3125,194.613037109375,53988.0,18885.0,19840.0,18800.0,19605.150390625,18776.509765625,10316,914.7999877929688,928.0499877929688,898.9500122070312,900.1500244140625,877.6116943359375,140790,1146.449951171875,1165.0,1116.8499755859375,1148.449951171875,1082.358642578125,1548843
2020-04-17,,,,,,,237.5,246.25,232.5124969482422,240.2624969482422,200.41026306152344,37792.0,19999.0,19999.0,19393.44921875,19700.30078125,18867.63671875,8832,918.4000244140625,933.0,913.7999877929688,924.9000244140625,901.7420654296875,40359,1169.0,1193.25,1136.199951171875,1172.800048828125,1105.307373046875,1614409
2020-04-20,,,,,,,232.5,240.8125,225.21249389648438,230.3874969482422,192.17323303222656,29824.0,19651.0,19997.0,19354.05078125,19861.05078125,19021.59375,4218,936.2999877929688,972.75,900.3499755859375,906.75,884.04638671875,165835,1189.949951171875,1210.75,1170.0999755859375,1175.5,1107.8519287109375,1951458
2020-04-21,,,,,,,225.0,227.0625,218.75,219.71249389648438,183.26885986328125,46316.0,19799.94921875,19854.94921875,19254.94921875,19409.349609375,18588.982421875,6149,900.0,929.0,887.5499877929688,894.5,872.1032104492188,99664,1167.0,1167.0,1132.449951171875,1136.75,1071.3319091796875,1379968
2020-04-22,,,,,,,215.5625,221.25,215.5625,219.0124969482422,182.6849822998047,28172.0,19510.0,19649.94921875,18661.0,18719.5,17928.291015625,10554,900.8499755859375,921.7999877929688,887.0499877929688,908.0499877929688,885.3138427734375,158811,1155.1500244140625,1244.0,1120.0,1229.550048828125,1158.79150390625,4910641
2020-04-23,,,,,,,237.0,238.8000030517578,224.6374969482422,235.16250610351562,196.1561737060547,20500.0,18819.0,18999.0,18601.0,18778.75,17985.0390625,1951,905.0,921.9500122070312,896.2000122070312,901.7999877929688,879.220458984375,86092,1228.949951171875,1237.949951171875,1177.550048828125,1190.449951171875,1121.941650390625,2072230
2020-04-24,,,,,,,228.25,233.1125030517578,220.0,222.5500030517578,185.63571166992188,11860.0,18690.0,19199.900390625,18301.05078125,19130.44921875,18321.87109375,12604,901.7999877929688,906.5499877929688,890.0,893.4500122070312,871.0794067382812,62319,1182.0,1193.0,1151.699951171875,1156.5999755859375,1090.03955078125,1332181
2020-04-27,,,,,,,232.3125,232.3125,218.0625,220.14999389648438,183.63380432128906,11816.0,19401.0,19560.30078125,19150.0,19505.150390625,18680.736328125,5023,900.0,907.0,880.0499877929688,883.3499755859375,861.2322387695312,47484,1170.0999755859375,1181.0,1134.5,1137.9000244140625,1072.415771484375,1469480
2020-04-28,,,,,,,218.0625,234.75,212.25,224.6750030517578,187.40823364257812,39668.0,19799.0,19799.0,18811.0,19297.94921875,18482.291015625,1365,892.5,906.4500122070312,868.0,873.4000244140625,851.531494140625,138274,1158.0,1158.0,1122.0,1126.5,1061.671875,1094402
2020-04-29,,,,,,,218.0500030517578,232.375,218.0500030517578,221.8125,185.0205535888672,133420.0,19489.0,19594.0,19000.0,19544.599609375,18718.517578125,3547,881.0,891.75,875.0,880.1500244140625,858.1124877929688,60887,1128.0,1140.0,1107.0,1122.199951171875,1057.619140625,1998171
2020-04-30,,,,,,,224.75,242.5,224.75,238.2624969482422,198.74197387695312,74956.0,19559.150390625,19957.0,19200.30078125,19400.19921875,18580.21875,5403,900.0,913.1500244140625,890.0999755859375,900.5499877929688,878.0016479492188,145626,1139.25,1192.800048828125,1137.0,1179.0999755859375,1111.2447509765625,1910075
2020-05-04,,,,,,,231.3874969482422,259.4375,225.28750610351562,229.3249969482422,191.28692626953125,139904.0,19110.05078125,19240.0,18737.599609375,18828.5,18032.685546875,2584,895.0,895.0,870.0,879.5,857.478759765625,47410,1130.0,1149.4000244140625,1117.199951171875,1126.800048828125,1061.95458984375,960797
2020-05-05,,,,,,,232.25,233.66250610351562,221.08749389648438,227.46249389648438,189.7333984375,11544.0,18940.0,19000.0,18580.0,18655.25,17866.7578125,1831,893.7999877929688,896.0499877929688,870.0499877929688,873.2000122070312,851.3364868164062,24424,1137.6500244140625,1168.449951171875,1125.75,1134.5999755859375,1069.3056640625,2292647
2020-05-06,,,,,,,225.0124969482422,230.5625,218.1999969482422,220.71249389648438,184.10299682617188,10544.0,18847.0,18848.0,18510.05078125,18708.0,17917.27734375,1374,871.0,887.9500122070312,866.0499877929688,869.5499877929688,847.77783203125,45865,1145.0,1190.0,1141.699951171875,1182.25,1114.21337890625,2397623
2020-05-07,,,,,,,220.0,221.27499389648438,217.4375,219.625,183.19589233398438,13940.0,18526.0,18897.0,18526.0,18878.19921875,18080.283203125,1350,864.5,872.0,856.0,858.5,837.0045166015625,30256,1178.9000244140625,1204.0,1147.050048828125,1152.6500244140625,1086.31689453125,1390594
2020-05-08,,,,,,,213.83749389648438,227.5,213.83749389648438,218.9250030517578,182.61199951171875,8712.0,18880.0,19099.94921875,18501.0,18618.69921875,17831.751953125,2175,863.9500122070312,868.4500122070312,841.0,846.5999755859375,825.4025268554688,35925,1166.0,1179.0,1145.3499755859375,1153.800048828125,1087.4007568359375,993471
2020-05-11,,,,,,,215.75,226.5,214.3874969482422,215.3125,179.5987091064453,9180.0,18900.0,18921.900390625,18100.0,18179.099609375,17410.732421875,2809,849.5999755859375,872.0,846.5499877929688,866.9000244140625,845.1942138671875,83316,1162.0,1187.949951171875,1160.050048828125,1170.199951171875,1102.8568115234375,988408
2020-05-12,,,,,,,212.75,218.7375030517578,212.75,213.6125030517578,178.1806640625,57508.0,18000.0,18299.0,17750.0,18107.099609375,17341.775390625,2964,860.0,860.3499755859375,850.0,852.0,830.6672973632812,18231,1165.800048828125,1172.4000244140625,1147.199951171875,1167.5999755859375,1100.40673828125,726718
2020-05-13,,,,,,,224.75,224.75,215.0,216.75,180.7977752685547,7376.0,18899.0,18899.0,18251.099609375,18316.30078125,17542.1328125,2267,868.75,876.7999877929688,852.0,855.6500244140625,834.2258911132812,62936,1220.0,1257.0,1195.25,1207.949951171875,1138.4344482421875,3601199
2020-05-14,,,,,,,214.0,217.4875030517578,204.0,207.8125,173.34271240234375,28068.0,18310.0,18450.0,17650.099609375,17735.849609375,16986.216796875,3758,840.0499877929688,864.0,833.0,836.0999755859375,815.1654663085938,90247,1200.0,1219.4000244140625,1175.5,1189.0,1120.574951171875,1301078
2020-05-15,,,,,,,210.03750610351562,216.75,208.75,212.14999389648438,176.9607696533203,10932.0,17800.0,17979.94921875,17520.0,17675.5,16928.41796875,1750,840.0,846.0,821.0,822.7000122070312,802.1008911132812,62438,1200.0,1205.0,1173.0,1194.199951171875,1125.475830078125,1267981
2020-05-18,,,,,,,212.5,215.0,202.5,208.33749389648438,173.78060913085938,21700.0,17650.0,17650.0,17010.05078125,17048.400390625,16327.8232421875,3428,822.7000122070312,828.2999877929688,797.0499877929688,799.7999877929688,779.7742919921875,90489,1202.0,1202.0,1125.0,1134.550048828125,1069.2586669921875,1191013
2020-05-19,,,,,,,205.625,211.75,205.625,208.1125030517578,173.59295654296875,7308.0,17200.0,17348.0,16745.0,16830.400390625,16119.0380859375,2642,818.9500122070312,818.9500122070312,780.0,784.5,764.8572998046875,131999,1140.050048828125,1159.0,1130.0,1138.449951171875,1086.3392333984375,1149445
2020-05-20,,,,,,,205.75,210.75,205.75,208.16250610351562,173.63465881347656,4860.0,16880.0,17700.0,16830.400390625,17524.150390625,16783.46484375,2574,788.9000244140625,788.9000244140625,773.0,774.3499755859375,754.9614868164062,64779,1136.449951171875,1176.949951171875,1130.5999755859375,1170.8499755859375,1117.2562255859375,972861
2020-05-21,,,,,,,206.25,215.8625030517578,206.25,207.03750610351562,172.69625854492188,8208.0,17648.0,18494.0,17507.349609375,17883.30078125,17127.435546875,5268,774.0,800.0,745.6500244140625,749.75,730.9774169921875,191499,1175.0,1200.75,1170.0,1187.5999755859375,1133.239501953125,1009392
2020-05-22,,,,,,,205.2624969482422,211.25,202.75,208.9375,174.28115844726562,7576.0,17900.0,18200.0,17600.0,17683.150390625,16935.744140625,1825,750.0,758.8499755859375,729.0,730.0999755859375,711.8193969726562,126820,1172.0,1240.0,1161.5999755859375,1227.0999755859375,1170.931396484375,1632163
2020-05-26,,,,,,,208.75,214.75,205.4375,211.1750030517578,176.14749145507812,11416.0,17600.0,17650.0,17300.0,17520.650390625,16780.11328125,1968,737.2999877929688,749.0,723.2999877929688,725.9500122070312,707.7734375,524000,1236.0,1282.800048828125,1236.0,1277.449951171875,1218.9766845703125,2562397
2020-05-27,,,,,,,210.9875030517578,215.5,207.5124969482422,212.5749969482422,177.31524658203125,29736.0,17688.0,17980.0,17435.099609375,17896.94921875,17140.5078125,4631,735.0,741.0,722.0,736.6500244140625,718.2054443359375,109664,1287.0,1288.0,1242.199951171875,1259.550048828125,1201.8961181640625,1483250
2020-05-28,,,,,,,214.91250610351562,214.91250610351562,208.0,212.6125030517578,177.34654235839844,8716.0,17980.900390625,18293.55078125,17840.75,18014.349609375,17252.9453125,2679,741.9500122070312,772.0,737.25,739.8499755859375,721.3252563476562,268491,1263.4000244140625,1278.550048828125,1256.0,1272.199951171875,1213.967041015625,1132216
2020-05-29,,,,,,,213.7624969482422,216.0,209.75,211.14999389648438,176.12661743164062,122724.0,18100.0,18600.0,17900.0,18299.150390625,17525.708984375,8731,741.0,753.9000244140625,739.0,744.25,725.6151123046875,214975,1268.0,1297.949951171875,1261.050048828125,1270.199951171875,1212.0584716796875,1162838
2020-06-01,,,,,,,209.1875,230.9875030517578,209.1875,219.2624969482422,182.8934783935547,185884.0,18290.0,18479.0,17800.0,18057.0,17293.79296875,6563,757.0,834.0,754.4000244140625,821.4000244140625,800.83349609375,541641,1283.0,1310.0,1273.050048828125,1283.75,1224.9884033203125,1110142
2020-06-02,,,,,,,224.96249389648438,228.75,218.9375,224.64999389648438,187.3873748779297,22368.0,18319.0,18449.94921875,17820.0,17966.69921875,17207.30859375,49626,828.4000244140625,844.5,817.2999877929688,824.9000244140625,804.245849609375,321593,1282.0,1299.300048828125,1272.800048828125,1287.0999755859375,1228.1849365234375,980515
2020-06-03,,,,,,,228.75,230.0,221.25,227.71249389648438,189.94190979003906,34560.0,17910.0,18287.94921875,17800.0,17911.150390625,17154.109375,36350,830.0,843.9000244140625,825.0,835.8499755859375,814.921630859375,245789,1293.0,1307.0,1252.0,1261.300048828125,1203.5660400390625,1460106
2020-06-04,,,,,,,233.75,247.5,228.75,239.85000610351562,200.06617736816406,77532.0,18050.0,18200.0,17922.44921875,18073.05078125,17309.1640625,2813,836.0,842.5,829.0,835.0,814.0929565429688,317234,1261.300048828125,1277.25,1240.199951171875,1269.0999755859375,1211.009033203125,1305261
2020-06-05,,,,,,,244.0500030517578,253.0625,236.5,250.1875,208.68899536132812,22216.0,18073.0,18196.44921875,17900.0,17979.25,17219.330078125,3900,840.0,889.9000244140625,838.0499877929688,877.5,855.52880859375,357750,1273.0,1305.0,1272.0,1297.3499755859375,1237.9658203125,1214150
2020-06-08,,,,,,,251.75,260.5375061035156,249.625,251.4499969482422,209.74208068847656,15692.0,18090.0,18350.0,18028.150390625,18271.69921875,17499.41796875,4664,900.1500244140625,913.9500122070312,870.0,878.4500122070312,856.4550170898438,256663,1315.0,1316.300048828125,1269.0,1274.050048828125,1215.7322998046875,1163443
2020-06-09,,,,,,,252.4499969482422,254.7624969482422,249.4375,250.0625,208.58473205566406,11588.0,18349.5,18490.0,18100.0,18166.80078125,17398.951171875,3131,886.0,886.7999877929688,833.0,852.7999877929688,831.4472045898438,232007,1285.0,1293.5999755859375,1243.3499755859375,1250.449951171875,1193.2127685546875,1238774
2020-06-10,,,,,,,250.3249969482422,253.0749969482422,248.75,250.0500030517578,208.5742950439453,10896.0,18379.0,18400.0,18082.349609375,18260.099609375,17488.306640625,2258,838.0,847.0,825.0,830.3499755859375,809.5593872070312,101410,1252.0,1284.9000244140625,1252.0,1275.300048828125,1216.925048828125,1220062
2020-06-11,,,,,,,250.0625,250.0625,240.3625030517578,243.02499389648438,202.7145538330078,5228.0,18350.0,18350.0,17445.0,17578.55078125,16835.56640625,7087,834.0,839.9500122070312,808.0,810.0499877929688,789.7676391601562,123269,1265.0,1282.699951171875,1240.800048828125,1244.550048828125,1187.582763671875,865237
2020-06-12,,,,,,,242.1750030517578,245.77499389648438,233.6999969482422,241.8625030517578,201.74485778808594,214584.0,17001.0,17539.69921875,17000.05078125,17404.400390625,16668.775390625,4153,786.0,815.0,780.0,807.4000244140625,787.1840209960938,116248,1180.0,1274.0,1180.0,1268.800048828125,1210.7227783203125,1161457
2020-06-15,,,,,,,248.75,277.5,246.2375030517578,255.5,213.1202850341797,71264.0,17594.0,17594.0,17100.0,17199.55078125,16472.5859375,5573,813.4000244140625,822.5499877929688,801.9500122070312,806.0999755859375,785.91650390625,66773,1263.5,1270.0,1241.5,1250.9000244140625,1193.64208984375,740341
2020-06-16,,,,,,,262.5,262.5,238.0,243.1750030517578,202.8396453857422,18328.0,19050.0,19100.0,18021.0,18479.599609375,17698.53125,22640,819.9500122070312,824.0,789.6500244140625,794.9500122070312,775.0457763671875,107848,1270.0,1278.199951171875,1222.75,1239.25,1182.525390625,855364
2020-06-17,,,,,,,242.5,257.5,237.5,250.1374969482422,208.64727783203125,14916.0,18395.0,18994.0,18200.55078125,18629.599609375,17842.19140625,12144,798.4000244140625,801.0,781.0,784.6500244140625,765.0037231445312,139361,1235.0,1245.0,1220.5999755859375,1232.5,1176.0843505859375,735479
2020-06-18,,,,,,,253.41250610351562,262.0,245.52499389648438,249.1999969482422,207.8652801513672,14976.0,18629.599609375,18848.0,18510.30078125,18770.94921875,17977.564453125,4514,787.8499755859375,800.0,784.5499877929688,787.5,767.7822265625,107016,1230.0,1258.25,1225.0,1253.3499755859375,1195.979736328125,644001
2020-06-19,,,,,,,254.2375030517578,254.2375030517578,245.0,249.64999389648438,208.24066162109375,15580.0,18899.0,18899.0,18300.0,18593.30078125,17807.42578125,8327,789.5,830.0,788.0,813.0,792.643798828125,1355729,1252.0,1284.9000244140625,1246.0999755859375,1272.0,1213.776123046875,904528
2020-06-22,,,,,,,245.0124969482422,249.0,241.25,243.4250030517578,203.0481719970703,19092.0,18565.0,18699.0,18395.69921875,18514.94921875,17732.384765625,6789,825.0,839.7999877929688,822.0499877929688,832.2999877929688,811.46044921875,175107,1273.0,1278.800048828125,1257.0999755859375,1263.449951171875,1205.61767578125,498504
2020-06-23,,,,,,,243.25,253.9875030517578,238.4875030517578,250.3249969482422,208.80368041992188,36348.0,18690.0,18800.0,18180.0,18248.75,17477.4375,5922,838.0,859.9000244140625,832.1500244140625,854.8499755859375,833.4459228515625,226465,1268.0999755859375,1306.699951171875,1263.050048828125,1302.199951171875,1242.5938720703125,1138470
2020-06-24,,,,,,,252.8249969482422,267.95001220703125,247.77499389648438,250.8625030517578,209.25205993652344,25824.0,18340.0,18630.0,18150.0,18433.349609375,17654.234375,6440,861.0,888.5,855.25,867.8499755859375,846.1204223632812,569892,1304.0,1319.699951171875,1255.0,1265.6500244140625,1207.716796875,1403063
2020-06-25,,,,,,,247.58749389648438,298.75,247.58749389648438,271.48748779296875,226.4559783935547,1060492.0,18300.05078125,18600.0,18203.25,18540.44921875,17756.810546875,3663,871.0,896.0,871.0,880.5,858.4537353515625,455476,1263.0,1281.800048828125,1245.0,1251.0999755859375,1193.832763671875,733629
2020-06-26,,,,,,,270.25,271.45001220703125,250.33749389648438,253.22500610351562,211.22268676757812,328540.0,18540.5,19237.94921875,18350.0,19103.0,18295.580078125,8269,895.25,927.0,891.25,914.3499755859375,891.4561157226562,603457,1256.0,1295.0,1252.449951171875,1288.5999755859375,1229.616455078125,999751
2020-06-29,,,,,,,260.0,260.0,246.7375030517578,250.0625,208.58473205566406,54664.0,19103.0,19200.0,18822.0,19113.849609375,18305.97265625,4684,920.0,929.0,885.5999755859375,922.3499755859375,899.2557373046875,224329,1279.949951171875,1293.8499755859375,1265.5,1289.199951171875,1230.1888427734375,825390
2020-06-30,,,,,,,253.75,282.5,241.2624969482422,255.4375,213.06813049316406,110228.0,19114.0,19235.0,18727.69921875,18795.25,18000.83984375,4096,927.0,948.75,903.0999755859375,941.1500244140625,917.5850830078125,259932,1293.0,1335.5999755859375,1288.25,1332.25,1271.2684326171875,2752795
2020-07-01,,,,,,,253.35000610351562,260.5,248.0124969482422,249.75,208.3240509033203,34028.0,18940.0,18956.0,18500.0,18605.400390625,17819.013671875,5815,939.0499877929688,964.0,919.0499877929688,954.2999877929688,930.4058227539062,174484,1339.949951171875,1340.0,1308.6500244140625,1325.949951171875,1265.2567138671875,1411786
2020-07-02,,,,,,,255.0,255.0,246.2624969482422,247.875,206.76007080078125,22852.0,18787.400390625,18843.94921875,18600.0,18647.099609375,17858.951171875,12208,966.0,979.0,955.0999755859375,963.4000244140625,939.2780151367188,161432,1329.800048828125,1340.0,1318.25,1328.8499755859375,1268.0240478515625,1008546
2020-07-03,,,,,,,251.9875030517578,253.0,243.75,245.8125,205.0396728515625,23324.0,18828.0,18990.0,18350.0,18440.400390625,17660.98828125,3354,965.0,988.0,940.0,979.5,954.9749145507812,320566,1330.0,1337.550048828125,1306.0,1314.949951171875,1254.76025390625,1019896
2020-07-06,,,,,,,254.0,254.0,244.02499389648438,246.6750030517578,205.75912475585938,20028.0,18631.0,19100.05078125,18466.94921875,18962.650390625,18161.1640625,4528,982.0,1017.0,976.2000122070312,983.4000244140625,958.7772216796875,398732,1317.0,1334.949951171875,1307.0,1328.0,1267.2130126953125,1070274
2020-07-07,,,,,,,246.0500030517578,251.2624969482422,244.5,248.52499389648438,207.30226135253906,25336.0,18972.0,19600.0,18687.25,19311.80078125,18495.556640625,6194,987.5,988.9500122070312,957.25,961.4000244140625,937.3280639648438,298448,1327.9000244140625,1327.9000244140625,1307.8499755859375,1313.0999755859375,1252.9947509765625,796319
2020-07-08,,,,,,,252.4875030517578,257.8374938964844,245.2624969482422,246.6750030517578,205.75912475585938,60852.0,19599.0,19599.0,19200.0,19256.05078125,18442.1640625,2261,968.0,971.5,942.0,944.6500244140625,920.9974975585938,194584,1313.0999755859375,1320.699951171875,1290.5999755859375,1312.9000244140625,1252.80419921875,1102284
